agency_cd	site_no	datetime	148640_00060_00003	148640_00060_00003_cd	148641_00065_00003	148641_00065_00003_cd
USGS	12080010	2005-12-23	1930	A	28.21	A
USGS	12080010	2005-12-24	1910	A	28.19	A
USGS	12080010	2005-12-25	1740	A	27.98	A
USGS	12080010	2005-12-26	1430	A	27.55	A
USGS	12080010	2005-12-27	1580	A	27.77	A
USGS	12080010	2005-12-28	1560	A	27.74	A
USGS	12080010	2005-12-29	1940	A	28.24	A
USGS	12080010	2005-12-30	1770	A	28.02	A
USGS	12080010	2005-12-31	1780	A	28.02	A
USGS	12080010	2006-01-01	1790	A	28.04	A
USGS	12080010	2006-01-02	1450	A	27.58	A
USGS	12080010	2006-01-03	1250	A	27.29	A
USGS	12080010	2006-01-04	1090	A	27.06	A
USGS	12080010	2006-01-05	989	A	26.89	A
USGS	12080010	2006-01-06	1300	A	27.36	A
USGS	12080010	2006-01-07	1730	A	27.97	A
USGS	12080010	2006-01-08	1640	A	27.84	A
USGS	12080010	2006-01-09	1490	A	27.64	A
USGS	12080010	2006-01-10	2950	A	29.31	A
USGS	12080010	2006-01-11	4630	A	30.86	A
USGS	12080010	2006-01-12	3200	A	29.61	A
USGS	12080010	2006-01-13	2200	A	28.54	A
USGS	12080010	2006-01-14	2180	A	28.52	A
USGS	12080010	2006-01-15	1530	A	27.70	A
USGS	12080010	2006-01-16	1210	A	27.24	A
USGS	12080010	2006-01-17	1410	A	27.53	A
USGS	12080010	2006-01-18	1410	A	27.52	A
USGS	12080010	2006-01-19	1100	A	27.06	A
USGS	12080010	2006-01-20	1210	A	27.23	A
USGS	12080010	2006-01-21	1310	A	27.39	A
USGS	12080010	2006-01-22	1010	A	26.93	A
USGS	12080010	2006-01-23	839	A	26.63	A
USGS	12080010	2006-01-24	730	A	26.43	A
USGS	12080010	2006-01-25	662	A	26.30	A
USGS	12080010	2006-01-26	661	A	26.30	A
USGS	12080010	2006-01-27	693	A	26.37	A
USGS	12080010	2006-01-28	1020	A	26.90	A
USGS	12080010	2006-01-29	1570	A	27.76	A
USGS	12080010	2006-01-30	3350	A	29.65	A
USGS	12080010	2006-01-31	4690	A	30.74	A
USGS	12080010	2006-02-01	2130	A	28.36	A
USGS	12080010	2006-02-02	1750	A	27.88	A
USGS	12080010	2006-02-03	1590	A	27.65	A
USGS	12080010	2006-02-04	1690	A	27.79	A
USGS	12080010	2006-02-05	1990	A	28.18	A
USGS	12080010	2006-02-06	1410	A	27.40	A
USGS	12080010	2006-02-07	1120	A	26.94	A
USGS	12080010	2006-02-08	952	A	26.66	A
USGS	12080010	2006-02-09	847	A	26.47	A
USGS	12080010	2006-02-10	771	A	26.33	A
USGS	12080010	2006-02-11	708	A	26.21	A
USGS	12080010	2006-02-12	657	A	26.11	A
USGS	12080010	2006-02-13	615	A	26.02	A
USGS	12080010	2006-02-14	582	A	25.95	A
USGS	12080010	2006-02-15	547	A	25.87	A
USGS	12080010	2006-02-16	517	A	25.81	A
USGS	12080010	2006-02-17	491	A	25.75	A
USGS	12080010	2006-02-18	466	A	25.68	A
USGS	12080010	2006-02-19	445	A	25.64	A
USGS	12080010	2006-02-20	434	A	25.61	A
USGS	12080010	2006-02-21	423	A	25.58	A
USGS	12080010	2006-02-22	410	A:e
USGS	12080010	2006-02-23	430	A:e
USGS	12080010	2006-02-24	446	A:e
USGS	12080010	2006-02-25	422	A:e
USGS	12080010	2006-02-26	412	A:e
USGS	12080010	2006-02-27	467	A:e
USGS	12080010	2006-02-28	633	A:e
USGS	12080010	2006-03-01	614	A:e
USGS	12080010	2006-03-02	547	A:e
USGS	12080010	2006-03-03	485	A:e
USGS	12080010	2006-03-04	440	A:e
USGS	12080010	2006-03-05	422	A:e
USGS	12080010	2006-03-06	406	A:e
USGS	12080010	2006-03-07	449	A:e
USGS	12080010	2006-03-08	486	A:e
USGS	12080010	2006-03-09	656	A:e
USGS	12080010	2006-03-10	591	A:e
USGS	12080010	2006-03-11	541	A:e
USGS	12080010	2006-03-12	509	A:e
USGS	12080010	2006-03-13	486	A:e
USGS	12080010	2006-03-14	473	A:e
USGS	12080010	2006-03-15	468	A:e
USGS	12080010	2006-03-16	476	A:e
USGS	12080010	2006-03-17	500	A:e
USGS	12080010	2006-03-18	528	A:e
USGS	12080010	2006-03-19	497	A:e
USGS	12080010	2006-03-20	467	A:e
USGS	12080010	2006-03-21	430	A:e
USGS	12080010	2006-03-22	444	A:e
USGS	12080010	2006-03-23	493	A:e
USGS	12080010	2006-03-24	534	A:e
USGS	12080010	2006-03-25	573	A:e
USGS	12080010	2006-03-26	524	A:e
USGS	12080010	2006-03-27	471	A:e
USGS	12080010	2006-03-28	444	A:e
USGS	12080010	2006-03-29	431	A:e
USGS	12080010	2006-03-30	416	A:e
USGS	12080010	2006-03-31	404	A:e
USGS	12080010	2006-04-01	424	A:e
USGS	12080010	2006-04-02	427	A:e
USGS	12080010	2006-04-03	409	A:e
USGS	12080010	2006-04-04	400	A:e
USGS	12080010	2006-04-05	380	A:e
USGS	12080010	2006-04-06	350	A:e
USGS	12080010	2006-04-07	330	A:e
USGS	12080010	2006-04-08	340	A:e
USGS	12080010	2006-04-09	355	A:e
USGS	12080010	2006-04-10	375	A:e
USGS	12080010	2006-04-11	375	A:e
USGS	12080010	2006-04-12	370	A:e
USGS	12080010	2006-04-13	360	A:e
USGS	12080010	2006-04-14	600	A:e
USGS	12080010	2006-04-15	1000	A:e
USGS	12080010	2006-04-16	780	A:e
USGS	12080010	2006-04-17	620	A:e
USGS	12080010	2006-04-18	525	A:e
USGS	12080010	2006-04-19	470	A:e
USGS	12080010	2006-04-20	435	A:e
USGS	12080010	2006-04-21	415	A:e
USGS	12080010	2006-04-22	395	A:e
USGS	12080010	2006-04-23	365	A:e
USGS	12080010	2006-04-24	350	A:e
USGS	12080010	2006-04-25	300	A:e
USGS	12080010	2006-04-26	280	A:e
USGS	12080010	2006-04-27	275	A:e
USGS	12080010	2006-04-28	270	A:e
USGS	12080010	2006-04-29	275	A:e
USGS	12080010	2006-04-30	280	A:e
USGS	12080010	2006-05-01	260	A:e
USGS	12080010	2006-05-02	245	A:e
USGS	12080010	2006-05-03	235	A:e
USGS	12080010	2006-05-04	225	A:e
USGS	12080010	2006-05-05	215	A:e
USGS	12080010	2006-05-06	205	A:e
USGS	12080010	2006-05-07	210	A:e
USGS	12080010	2006-05-08	210	A:e
USGS	12080010	2006-05-09	200	A:e
USGS	12080010	2006-05-10	190	A:e
USGS	12080010	2006-05-11	185	A:e
USGS	12080010	2006-05-12	185	A:e
USGS	12080010	2006-05-13	180	A:e
USGS	12080010	2006-05-14	180	A:e
USGS	12080010	2006-05-15	175	A:e
USGS	12080010	2006-05-16	175	A:e
USGS	12080010	2006-05-17	170	A:e
USGS	12080010	2006-05-18	170	A:e
USGS	12080010	2006-05-19	165	A:e
USGS	12080010	2006-05-20	165	A:e
USGS	12080010	2006-05-21	160	A:e
USGS	12080010	2006-05-22	180	A:e
USGS	12080010	2006-05-23	190	A:e
USGS	12080010	2006-05-24	190	A:e
USGS	12080010	2006-05-25	210	A:e
USGS	12080010	2006-05-26	205	A:e
USGS	12080010	2006-05-27	200	A:e
USGS	12080010	2006-05-28	205	A:e
USGS	12080010	2006-05-29	210	A:e
USGS	12080010	2006-05-30	190	A:e
USGS	12080010	2006-05-31	170	A:e
USGS	12080010	2006-06-01	165	A:e
USGS	12080010	2006-06-02	260	A:e
USGS	12080010	2006-06-03	340	A:e
USGS	12080010	2006-06-04	300	A:e
USGS	12080010	2006-06-05	270	A:e
USGS	12080010	2006-06-06	250	A:e
USGS	12080010	2006-06-07	235	A:e
USGS	12080010	2006-06-08	215	A:e
USGS	12080010	2006-06-09	210	A:e
USGS	12080010	2006-06-10	200	A:e
USGS	12080010	2006-06-11	195	A:e
USGS	12080010	2006-06-12	190	A:e
USGS	12080010	2006-06-13	190	A	24.91	A
USGS	12080010	2006-06-14	192	A	24.93	A
USGS	12080010	2006-06-15	188	A	24.90	A
USGS	12080010	2006-06-16	184	A	24.89	A
USGS	12080010	2006-06-17	177	A	24.87	A
USGS	12080010	2006-06-18	171	A	24.85	A
USGS	12080010	2006-06-19	168	A	24.84	A
USGS	12080010	2006-06-20	168	A	24.84	A
USGS	12080010	2006-06-21	164	A	24.83	A
USGS	12080010	2006-06-22	164	A	24.83	A
USGS	12080010	2006-06-23	163	A	24.81	A
USGS	12080010	2006-06-24	156	A	24.79	A
USGS	12080010	2006-06-25	148	A	24.77	A
USGS	12080010	2006-06-26	143	A	24.75	A
USGS	12080010	2006-06-27	140	A	24.73	A
USGS	12080010	2006-06-28	138	A	24.72	A
USGS	12080010	2006-06-29	136	A:e	24.77	A
USGS	12080010	2006-06-30	134	A:e	24.81	A
USGS	12080010	2006-07-01	132	A:e	24.80	A
USGS	12080010	2006-07-02	132	A:e	24.79	A
USGS	12080010	2006-07-03	131	A:e	24.79	A
USGS	12080010	2006-07-04	130	A:e	24.79	A
USGS	12080010	2006-07-05	131	A:e	24.78	A
USGS	12080010	2006-07-06	131	A:e	24.78	A
USGS	12080010	2006-07-07	131	A:e	24.77	A
USGS	12080010	2006-07-08	129	A:e	24.77	A
USGS	12080010	2006-07-09	127	A:e	24.76	A
USGS	12080010	2006-07-10	125	A:e	24.75	A
USGS	12080010	2006-07-11	125	A:e	24.74	A
USGS	12080010	2006-07-12	129	A:e	24.76	A
USGS	12080010	2006-07-13	133	A:e	24.84	A
USGS	12080010	2006-07-14	125	A	24.80	A
USGS	12080010	2006-07-15	117	A	24.76	A
USGS	12080010	2006-07-16	112	A	24.75	A
USGS	12080010	2006-07-17	109	A	24.74	A
USGS	12080010	2006-07-18	108	A	24.73	A
USGS	12080010	2006-07-19	105	A	24.71	A
USGS	12080010	2006-07-20	105	A	24.71	A
USGS	12080010	2006-07-21	102	A	24.70	A
USGS	12080010	2006-07-22	101	A	24.69	A
USGS	12080010	2006-07-23	98.8	A	24.69	A
USGS	12080010	2006-07-24	96.3	A	24.68	A
USGS	12080010	2006-07-25	94.5	A	24.67	A
USGS	12080010	2006-07-26	96.8	A	24.68	A
USGS	12080010	2006-07-27	96.6	A	24.68	A
USGS	12080010	2006-07-28	97.2	A	24.68	A
USGS	12080010	2006-07-29	95.0	A	24.67	A
USGS	12080010	2006-07-30	95.6	A	24.67	A
USGS	12080010	2006-07-31	97.1	A	24.68	A
USGS	12080010	2006-08-01	98.0	A	24.68	A
USGS	12080010	2006-08-02	97.7	A	24.68	A
USGS	12080010	2006-08-03	96.0	A	24.67	A
USGS	12080010	2006-08-04	95.0	A	24.67	A
USGS	12080010	2006-08-05	94.0	A	24.67	A
USGS	12080010	2006-08-06	91.0	A	24.65	A
USGS	12080010	2006-08-07	89.6	A	24.65	A
USGS	12080010	2006-08-08	89.2	A	24.65	A
USGS	12080010	2006-08-09	89.5	A	24.65	A
USGS	12080010	2006-08-10	90.1	A	24.65	A
USGS	12080010	2006-08-11	91.6	A	24.66	A
USGS	12080010	2006-08-12	90.4	A	24.65	A
USGS	12080010	2006-08-13	89.6	A	24.65	A
USGS	12080010	2006-08-14	87.9	A	24.64	A
USGS	12080010	2006-08-15	87.7	A	24.64	A
USGS	12080010	2006-08-16	87.7	A	24.64	A
USGS	12080010	2006-08-17	87.8	A	24.64	A
USGS	12080010	2006-08-18	87.4	A	24.64	A
USGS	12080010	2006-08-19	86.8	A	24.64	A
USGS	12080010	2006-08-20	86.0	A	24.63	A
USGS	12080010	2006-08-21	84.7	A	24.63	A
USGS	12080010	2006-08-22	83.7	A	24.62	A
USGS	12080010	2006-08-23	84.3	A	24.63	A
USGS	12080010	2006-08-24	85.1	A	24.63	A
USGS	12080010	2006-08-25	78.3	A	24.60	A
USGS	12080010	2006-08-26	65.9	A	24.54	A
USGS	12080010	2006-08-27	64.8	A	24.54	A
USGS	12080010	2006-08-28	63.4	A	24.53	A
USGS	12080010	2006-08-29	58.8	A	24.51	A
USGS	12080010	2006-08-30	53.6	A	24.48	A
USGS	12080010	2006-08-31	53.6	A	24.48	A
USGS	12080010	2006-09-01	51.8	A	24.47	A
USGS	12080010	2006-09-02	49.4	A	24.46	A
USGS	12080010	2006-09-03	49.2	A	24.46	A
USGS	12080010	2006-09-04	48.1	A	24.45	A
USGS	12080010	2006-09-05	47.8	A	24.45	A
USGS	12080010	2006-09-06	47.2	A	24.45	A
USGS	12080010	2006-09-07	46.2	A	24.44	A
USGS	12080010	2006-09-08	46.1	A	24.44	A
USGS	12080010	2006-09-09	46.6	A	24.44	A
USGS	12080010	2006-09-10	46.2	A	24.44	A
USGS	12080010	2006-09-11	45.4	A	24.44	A
USGS	12080010	2006-09-12	44.9	A	24.43	A
USGS	12080010	2006-09-13	44.7	A	24.43	A
USGS	12080010	2006-09-14	45.3	A	24.44	A
USGS	12080010	2006-09-15	46.6	A	24.44	A
USGS	12080010	2006-09-16	47.3	A	24.45	A
USGS	12080010	2006-09-17	48.2	A	24.45	A
USGS	12080010	2006-09-18	55.3	A	24.49	A
USGS	12080010	2006-09-19	52.6	A	24.48	A
USGS	12080010	2006-09-20	65.8	A	24.49	A
USGS	12080010	2006-09-21	84.2	A	24.49	A
USGS	12080010	2006-09-22	80.8	A	24.47	A
USGS	12080010	2006-09-23	80.5	A	24.47	A
USGS	12080010	2006-09-24	79.2	A	24.46	A
USGS	12080010	2006-09-25	77.0	A	24.45	A
USGS	12080010	2006-09-26	76.5	A	24.45	A
USGS	12080010	2006-09-27	75.9	A	24.45	A
USGS	12080010	2006-09-28	75.4	A	24.45	A
USGS	12080010	2006-09-29	75.3	A	24.45	A
USGS	12080010	2006-09-30	76.1	A	24.45	A
USGS	12080010	2006-10-01	75.4	A	24.45	A
USGS	12080010	2006-10-02	75.7	A	24.45	A
USGS	12080010	2006-10-03	75.8	A	24.45	A
USGS	12080010	2006-10-04	76.3	A	24.45	A
USGS	12080010	2006-10-05	76.3	A	24.45	A
USGS	12080010	2006-10-06	78.5	A	24.46	A
USGS	12080010	2006-10-07	80.2	A	24.47	A
USGS	12080010	2006-10-08	80.6	A	24.47	A
USGS	12080010	2006-10-09	81.2	A	24.48	A
USGS	12080010	2006-10-10	80.8	A	24.48	A
USGS	12080010	2006-10-11	80.9	A	24.48	A
USGS	12080010	2006-10-12	80.8	A	24.47	A
USGS	12080010	2006-10-13	80.0	A	24.47	A
USGS	12080010	2006-10-14	81.0	A	24.48	A
USGS	12080010	2006-10-15	94.2	A	24.54	A
USGS	12080010	2006-10-16	93.3	A	24.53	A
USGS	12080010	2006-10-17	102	A	24.58	A
USGS	12080010	2006-10-18	97.3	A	24.55	A
USGS	12080010	2006-10-19	92.8	A	24.53	A
USGS	12080010	2006-10-20	87.2	A	24.51	A
USGS	12080010	2006-10-21	88.5	A	24.51	A
USGS	12080010	2006-10-22	83.6	A	24.49	A
USGS	12080010	2006-10-23	81.9	A	24.48	A
USGS	12080010	2006-10-24	80.8	A	24.48	A
USGS	12080010	2006-10-25	80.8	A	24.48	A
USGS	12080010	2006-10-26	80.8	A	24.48	A
USGS	12080010	2006-10-27	80.8	A	24.47	A
USGS	12080010	2006-10-28	80.6	A	24.47	A
USGS	12080010	2006-10-29	80.7	A	24.47	A
USGS	12080010	2006-10-30	79.8	A	24.47	A
USGS	12080010	2006-10-31	78.4	A	24.46	A
USGS	12080010	2006-11-01	80.4	A	24.47	A
USGS	12080010	2006-11-02	93.4	A	24.53	A
USGS	12080010	2006-11-03	130	A	24.69	A
USGS	12080010	2006-11-04	297	A	25.23	A
USGS	12080010	2006-11-05	432	A	25.60	A
USGS	12080010	2006-11-06	854	A	26.42	A
USGS	12080010	2006-11-07	3160	A	29.50	A
USGS	12080010	2006-11-08	3330	A	29.64	A
USGS	12080010	2006-11-09	1220	A	27.09	A
USGS	12080010	2006-11-10	851	A	26.48	A
USGS	12080010	2006-11-11	1630	A	27.70	A
USGS	12080010	2006-11-12	1380	A	27.34	A
USGS	12080010	2006-11-13	1900	A	28.08	A
USGS	12080010	2006-11-14	1770	A	27.90	A
USGS	12080010	2006-11-15	1120	A	26.94	A
USGS	12080010	2006-11-16	1430	A	27.40	A
USGS	12080010	2006-11-17	1100	A	26.91	A
USGS	12080010	2006-11-18	773	A	26.33	A
USGS	12080010	2006-11-19	636	A	26.06	A
USGS	12080010	2006-11-20	753	A	26.30	A
USGS	12080010	2006-11-21	1080	A	26.83	A
USGS	12080010	2006-11-22	1920	A	28.10	A
USGS	12080010	2006-11-23	1560	A	27.62	A
USGS	12080010	2006-11-24	1740	A	27.87	A
USGS	12080010	2006-11-25	1280	A	27.20	A
USGS	12080010	2006-11-26	984	A	26.72	A
USGS	12080010	2006-11-27	952	A	26.66	A
USGS	12080010	2006-11-28	814	A	26.41	A
USGS	12080010	2006-11-29	670	A	26.13	A
USGS	12080010	2006-11-30	663	A	26.12	A
USGS	12080010	2006-12-01	673	A	26.14	A
USGS	12080010	2006-12-02	609	A	26.00	A
USGS	12080010	2006-12-03	550	A	25.88	A
USGS	12080010	2006-12-04	505	A	25.78	A
USGS	12080010	2006-12-05	475	A	25.71	A
USGS	12080010	2006-12-06	457	A	25.66	A
USGS	12080010	2006-12-07	441	A	25.63	A
USGS	12080010	2006-12-08	441	A	25.63	A
USGS	12080010	2006-12-09	447	A	25.64	A
USGS	12080010	2006-12-10	470	A	25.70	A
USGS	12080010	2006-12-11	674	A	26.12	A
USGS	12080010	2006-12-12	2200	A	28.45	A
USGS	12080010	2006-12-13	2110	A	28.35	A
USGS	12080010	2006-12-14	2170	A	28.42	A
USGS	12080010	2006-12-15	3700	A	29.99	A
USGS	12080010	2006-12-16	2670	A	28.95	A
USGS	12080010	2006-12-17	1320	A	27.26	A
USGS	12080010	2006-12-18	964	A	26.68	A
USGS	12080010	2006-12-19	792	A	26.37	A
USGS	12080010	2006-12-20	699	A	26.19	A
USGS	12080010	2006-12-21	798	A	26.38	A
USGS	12080010	2006-12-22	970	A	26.69	A
USGS	12080010	2006-12-23	1050	A	26.83	A
USGS	12080010	2006-12-24	1120	A	26.95	A
USGS	12080010	2006-12-25	1710	A	27.81	A
USGS	12080010	2006-12-26	1570	A	27.62	A
USGS	12080010	2006-12-27	2100	A	28.33	A
USGS	12080010	2006-12-28	1800	A	27.93	A
USGS	12080010	2006-12-29	1270	A	27.17	A
USGS	12080010	2006-12-30	1030	A	26.79	A
USGS	12080010	2006-12-31	889	A	26.55	A
USGS	12080010	2007-01-01	794	A	26.38	A
USGS	12080010	2007-01-02	843	A	26.47	A
USGS	12080010	2007-01-03	2150	A	28.36	A
USGS	12080010	2007-01-04	1940	A	28.12	A
USGS	12080010	2007-01-05	1350	A	27.31	A
USGS	12080010	2007-01-06	1850	A	28.00	A
USGS	12080010	2007-01-07	1970	A	28.16	A
USGS	12080010	2007-01-08	3470	A	29.93	A
USGS	12080010	2007-01-09	1980	A	28.32	A
USGS	12080010	2007-01-10	1540	A	27.71	A
USGS	12080010	2007-01-11	1260	A	27.29	A
USGS	12080010	2007-01-12	1040	A	26.93	A
USGS	12080010	2007-01-13	908	A	26.69	A
USGS	12080010	2007-01-14	818	A	26.52	A
USGS	12080010	2007-01-15	741	A	26.37	A
USGS	12080010	2007-01-16	699	A	26.28	A
USGS	12080010	2007-01-17	662	A	26.21	A
USGS	12080010	2007-01-18	632	A	26.14	A
USGS	12080010	2007-01-19	621	A	26.12	A
USGS	12080010	2007-01-20	625	A	26.13	A
USGS	12080010	2007-01-21	595	A	26.06	A
USGS	12080010	2007-01-22	560	A	25.99	A
USGS	12080010	2007-01-23	535	A	25.93	A
USGS	12080010	2007-01-24	518	A	25.89	A
USGS	12080010	2007-01-25	502	A	25.85	A
USGS	12080010	2007-01-26	487	A	25.82	A
USGS	12080010	2007-01-27	469	A	25.77	A
USGS	12080010	2007-01-28	450	A	25.73	A
USGS	12080010	2007-01-29	434	A	25.69	A
USGS	12080010	2007-01-30	418	A	25.65	A
USGS	12080010	2007-01-31	406	A	25.62	A
USGS	12080010	2007-02-01	390	A	25.58	A
USGS	12080010	2007-02-02	379	A	25.54	A
USGS	12080010	2007-02-03	371	A	25.53	A
USGS	12080010	2007-02-04	370	A	25.52	A
USGS	12080010	2007-02-05	362	A	25.50	A
USGS	12080010	2007-02-06	354	A	25.48	A
USGS	12080010	2007-02-07	352	A	25.47	A
USGS	12080010	2007-02-08	352	A	25.47	A
USGS	12080010	2007-02-09	352	A	25.47	A
USGS	12080010	2007-02-10	343	A	25.45	A
USGS	12080010	2007-02-11	338	A	25.44	A
USGS	12080010	2007-02-12	343	A	25.45	A
USGS	12080010	2007-02-13	338	A	25.44	A
USGS	12080010	2007-02-14	339	A	25.44	A
USGS	12080010	2007-02-15	364	A	25.51	A
USGS	12080010	2007-02-16	439	A	25.70	A
USGS	12080010	2007-02-17	445	A	25.71	A
USGS	12080010	2007-02-18	438	A	25.70	A
USGS	12080010	2007-02-19	494	A	25.83	A
USGS	12080010	2007-02-20	1190	A	27.10	A
USGS	12080010	2007-02-21	1410	A	27.51	A
USGS	12080010	2007-02-22	920	A	26.71	A
USGS	12080010	2007-02-23	733	A	26.35	A
USGS	12080010	2007-02-24	649	A	26.18	A
USGS	12080010	2007-02-25	741	A	26.37	A
USGS	12080010	2007-02-26	784	A	26.45	A
USGS	12080010	2007-02-27	713	A	26.31	A
USGS	12080010	2007-02-28	665	A	26.21	A
USGS	12080010	2007-03-01	606	A	26.09	A
USGS	12080010	2007-03-02	551	A	25.97	A
USGS	12080010	2007-03-03	627	A	26.13	A
USGS	12080010	2007-03-04	807	A	26.50	A
USGS	12080010	2007-03-05	743	A	26.37	A
USGS	12080010	2007-03-06	689	A	26.26	A
USGS	12080010	2007-03-07	659	A	26.20	A
USGS	12080010	2007-03-08	745	A	26.38	A
USGS	12080010	2007-03-09	755	A	26.40	A
USGS	12080010	2007-03-10	720	A	26.33	A
USGS	12080010	2007-03-11	1000	A	26.84	A
USGS	12080010	2007-03-12	1520	A	27.67	A
USGS	12080010	2007-03-13	1560	A	27.73	A
USGS	12080010	2007-03-14	1050	A	26.93	A
USGS	12080010	2007-03-15	815	A	26.51	A
USGS	12080010	2007-03-16	693	A	26.27	A
USGS	12080010	2007-03-17	615	A	26.11	A
USGS	12080010	2007-03-18	585	A	26.04	A
USGS	12080010	2007-03-19	562	A	25.99	A
USGS	12080010	2007-03-20	657	A	26.19	A
USGS	12080010	2007-03-21	730	A	26.35	A
USGS	12080010	2007-03-22	643	A	26.17	A
USGS	12080010	2007-03-23	601	A	26.08	A
USGS	12080010	2007-03-24	729	A	26.34	A
USGS	12080010	2007-03-25	1480	A	27.62	A
USGS	12080010	2007-03-26	1330	A	27.40	A
USGS	12080010	2007-03-27	1000	A	26.85	A
USGS	12080010	2007-03-28	799	A	26.48	A
USGS	12080010	2007-03-29	684	A	26.25	A
USGS	12080010	2007-03-30	616	A	26.11	A
USGS	12080010	2007-03-31	585	A	26.04	A
USGS	12080010	2007-04-01	579	A	26.03	A
USGS	12080010	2007-04-02	535	A	25.93	A
USGS	12080010	2007-04-03	504	A	25.86	A
USGS	12080010	2007-04-04	478	A	25.80	A
USGS	12080010	2007-04-05	456	A	25.74	A
USGS	12080010	2007-04-06	435	A	25.69	A
USGS	12080010	2007-04-07	433	A	25.68	A
USGS	12080010	2007-04-08	432	A	25.68	A
USGS	12080010	2007-04-09	445	A	25.71	A
USGS	12080010	2007-04-10	504	A	25.86	A
USGS	12080010	2007-04-11	503	A	25.86	A
USGS	12080010	2007-04-12	479	A	25.80	A
USGS	12080010	2007-04-13	450	A	25.73	A
USGS	12080010	2007-04-14	433	A	25.68	A
USGS	12080010	2007-04-15	416	A	25.64	A
USGS	12080010	2007-04-16	400	A	25.60	A
USGS	12080010	2007-04-17	401	A	25.61	A
USGS	12080010	2007-04-18	386	A	25.57	A
USGS	12080010	2007-04-19	377	A	25.54	A
USGS	12080010	2007-04-20	363	A	25.50	A
USGS	12080010	2007-04-21	356	A	25.48	A
USGS	12080010	2007-04-22	357	A	25.48	A
USGS	12080010	2007-04-23	344	A	25.45	A
USGS	12080010	2007-04-24	333	A	25.42	A
USGS	12080010	2007-04-25	328	A	25.40	A
USGS	12080010	2007-04-26	319	A	25.38	A
USGS	12080010	2007-04-27	312	A	25.37	A
USGS	12080010	2007-04-28	305	A	25.34	A
USGS	12080010	2007-04-29	299	A	25.32	A
USGS	12080010	2007-04-30	293	A	25.31	A
USGS	12080010	2007-05-01	298	A	25.32	A
USGS	12080010	2007-05-02	309	A	25.35	A
USGS	12080010	2007-05-03	333	A	25.42	A
USGS	12080010	2007-05-04	338	A	25.43	A
USGS	12080010	2007-05-05	317	A	25.38	A
USGS	12080010	2007-05-06	303	A	25.34	A
USGS	12080010	2007-05-07	294	A	25.31	A
USGS	12080010	2007-05-08	285	A	25.28	A
USGS	12080010	2007-05-09	277	A	25.26	A
USGS	12080010	2007-05-10	270	A	25.24	A
USGS	12080010	2007-05-11	261	A	25.21	A
USGS	12080010	2007-05-12	258	A	25.20	A
USGS	12080010	2007-05-13	253	A	25.18	A
USGS	12080010	2007-05-14	247	A	25.17	A
USGS	12080010	2007-05-15	245	A	25.16	A
USGS	12080010	2007-05-16	237	A	25.14	A
USGS	12080010	2007-05-17	233	A	25.12	A
USGS	12080010	2007-05-18	228	A	25.10	A
USGS	12080010	2007-05-19	228	A	25.10	A
USGS	12080010	2007-05-20	234	A	25.12	A
USGS	12080010	2007-05-21	235	A	25.13	A
USGS	12080010	2007-05-22	232	A	25.12	A
USGS	12080010	2007-05-23	225	A	25.09	A
USGS	12080010	2007-05-24	215	A	25.06	A
USGS	12080010	2007-05-25	210	A	25.04	A
USGS	12080010	2007-05-26	204	A	25.02	A
USGS	12080010	2007-05-27	198	A	25.01	A
USGS	12080010	2007-05-28	195	A	25.00	A
USGS	12080010	2007-05-29	193	A	24.99	A
USGS	12080010	2007-05-30	192	A	24.98	A
USGS	12080010	2007-05-31	188	A	24.96	A
USGS	12080010	2007-06-01	183	A	24.95	A
USGS	12080010	2007-06-02	180	A	24.94	A
USGS	12080010	2007-06-03	177	A	24.93	A
USGS	12080010	2007-06-04	176	A	24.93	A
USGS	12080010	2007-06-05	177	A	24.93	A
USGS	12080010	2007-06-06	178	A	24.93	A
USGS	12080010	2007-06-07	176	A	24.93	A
USGS	12080010	2007-06-08	173	A	24.92	A
USGS	12080010	2007-06-09	178	A	24.94	A
USGS	12080010	2007-06-10	177	A	24.93	A
USGS	12080010	2007-06-11	179	A	24.94	A
USGS	12080010	2007-06-12	175	A	24.93	A
USGS	12080010	2007-06-13	171	A	24.91	A
USGS	12080010	2007-06-14	168	A	24.89	A
USGS	12080010	2007-06-15	167	A	24.89	A
USGS	12080010	2007-06-16	164	A	24.88	A
USGS	12080010	2007-06-17	164	A	24.88	A
USGS	12080010	2007-06-18	163	A	24.88	A
USGS	12080010	2007-06-19	160	A	24.86	A
USGS	12080010	2007-06-20	155	A	24.85	A
USGS	12080010	2007-06-21	153	A	24.84	A
USGS	12080010	2007-06-22	151	A	24.83	A
USGS	12080010	2007-06-23	149	A	24.82	A
USGS	12080010	2007-06-24	152	A	24.84	A
USGS	12080010	2007-06-25	152	A	24.84	A
USGS	12080010	2007-06-26	152	A	24.84	A
USGS	12080010	2007-06-27	146	A	24.81	A
USGS	12080010	2007-06-28	146	A	24.81	A
USGS	12080010	2007-06-29	152	A	24.83	A
USGS	12080010	2007-06-30	164	A	24.88	A
USGS	12080010	2007-07-01	164	A	24.88	A
USGS	12080010	2007-07-02	153	A	24.84	A
USGS	12080010	2007-07-03	148	A	24.82	A
USGS	12080010	2007-07-04	148	A	24.82	A
USGS	12080010	2007-07-05	153	A	24.84	A
USGS	12080010	2007-07-06	144	A	24.80	A
USGS	12080010	2007-07-07	139	A	24.79	A
